chrom	start	end	geneid	genename
9	123664670	123691451	NM_001190945	TRAF1
9	123664670	123676850	NM_001190947	TRAF1
9	123940414	123964365	NM_016322	RAB14
9	124030379	124095120	NM_001127666	GSN
9	124030379	124095120	NM_001127663	GSN
9	124030379	124095120	NM_001127664	GSN
9	124030379	124095120	NM_001127665	GSN
9	124062078	124095120	NM_000177	GSN
9	124030379	124095120	NM_001127667	GSN
9	124030379	124095120	NM_001127662	GSN
9	124030379	124095120	NM_198252	GSN
9	124882360	124882446	NR_039690	MIR4478
9	125001833	125027143	NR_027126	RBM18
9	125001833	125027143	NM_033117	RBM18
9	124964855	124991091	NM_014368	LHX6
9	124922189	124962367	NM_198469	MORN5
9	125001833	125027143	NR_027125	RBM18
9	124964855	124991091	NM_199160	LHX6
9	124964855	124984019	NM_001242335	LHX6
9	124964855	124989865	NM_001242334	LHX6
9	124964855	124990707	NM_001242333	LHX6
9	125133228	125157981	NM_080591	PTGS1
9	125133228	125157981	NM_000962	PTGS1
9	125273080	125274022	NM_054107	OR1J2
9	125288636	125289572	NM_012363	OR1N1
9	125281419	125282361	NM_001004452	OR1J4
9	125239236	125240205	NM_001004451	OR1J1
9	125423994	125424927	NM_001005236	OR1L1
9	125377016	125377961	NM_012364	OR1Q1
9	125315448	125316441	NM_001004457	OR1N2
9	125329826	125330756	NM_001004454	OR1L8
9	125390857	125391814	NM_001004450	OR1B1
9	125562401	125563352	NM_080859	OR1K1
9	125486268	125487204	NM_001005235	OR1L4
9	125437408	125438383	NM_001005234	OR1L3
9	125551211	125552174	NM_001001923	OR5C1
9	125512126	125513062	NM_001004453	OR1L6
9	125580375	125590935	NM_005388	PDCL
9	125680377	125693779	NM_020924	ZBTB26
9	125642491	125642598	NR_003071	SNORD90
9	125616023	125667562	NM_018835	RC3H2
9	125670334	125675609	NM_006626	ZBTB6
9	125611731	125667562	NM_001100588	RC3H2
9	125796845	125797895	NM_005294	GPR21
9	125871772	125877756	NR_026677	MIR600HG
9	125873824	125873922	NR_030331	MIR600
9	126118447	126141032	NM_173689	CRB2
9	126164803	126164882	NR_030332	MIR601
9	126773888	126795442	NM_004789	LHX2
9	127020529	127114719	NM_001166168	NEK6
9	127019884	127114719	NM_001166167	NEK6
9	127020195	127114719	NM_014397	NEK6
9	127115751	127121463	NR_027406	LOC100129034
9	127020195	127114719	NM_001145001	NEK6
9	127054249	127114719	NM_001166171	NEK6
9	127054249	127114719	NM_001166170	NEK6
9	127054698	127114719	NM_001166169	NEK6
9	127213422	127239379	NM_001161808	GPR144
9	127243514	127269699	NM_004959	NR5A1
9	127454720	127454830	NR_029611	MIR181A2
9	127420714	127460907	NR_038975	MIR181A2HG
9	127455988	127456077	NR_029782	MIR181B2
9	127631483	127639696	NM_030978	ARPC5L
9	127620157	127624240	NM_007209	RPL35
9	127539436	127577159	NM_182487	OLFML2A
9	127615754	127620160	NM_001045476	WDR38
9	127962820	127996438	NM_001174153	RABEPK
9	127997126	128003666	NM_005347	HSPA5
9	127962820	127996438	NM_001174152	RABEPK
9	127962861	127996438	NM_005833	RABEPK
9	129170053	129172783	NR_045006	NRON
9	129376721	129463311	NM_001174147	LMX1B
9	129376721	129463311	NM_001174146	LMX1B
9	129376721	129463311	NM_002316	LMX1B
9	129567284	129600487	NM_014007	ZBTB43
9	129567284	129600487	NM_001135776	ZBTB43
9	129849627	129885044	NM_012098	ANGPTL2
9	130213764	130265780	NM_001190723	LRSAM1
9	130186652	130207651	NM_007135	ZNF79
9	130209952	130213711	NM_000976	RPL12
9	130210780	130210916	NR_002449	SNORA65
9	130214533	130265780	NM_001005374	LRSAM1
9	130213764	130265780	NM_138361	LRSAM1
9	130159464	130170165	NM_014580	SLC2A8
9	130213764	130265780	NM_001005373	LRSAM1
9	130500595	130533648	NM_005489	SH2D3C
9	130493802	130497628	NM_001085347	TOR2A
9	130493802	130497628	NM_001134431	TOR2A
9	130493802	130497628	NM_001252023	TOR2A
9	130493802	130497628	NM_001252021	TOR2A
9	130478357	130493879	NM_144965	TTC16
9	130500595	130517561	NM_001142534	SH2D3C
9	130500595	130524697	NM_001142532	SH2D3C
9	130500595	130524719	NM_001142531	SH2D3C
9	130493802	130497628	NM_001134430	TOR2A
9	130500595	130517583	NM_001142533	SH2D3C
9	130493802	130497628	NM_130459	TOR2A
9	130500595	130541048	NM_170600	SH2D3C
9	130493802	130497628	NM_001252018	TOR2A
9	130452965	130453074	NR_037473	MIR3911
9	130469270	130476303	NM_001012502	C9orf117
9	130476226	130477936	NM_001002913	PTRH1
9	130500595	130533648	NM_001252334	SH2D3C
9	130577290	130617047	NM_000118	ENG
9	130628758	130640022	NM_000476	AK1
9	130631693	130631774	NR_039819	MIR4672
9	130548196	130548286	NR_036055	MIR2861
9	130565153	130576556	NM_004957	FPGS
9	130548111	130548202	NR_039767	MIR3960
9	130577290	130617047	NM_001114753	ENG
9	130548304	130553052	NM_001261	CDK9
9	130647600	130661871	NM_013443	ST6GALNAC6
9	130565507	130576556	NM_001018078	FPGS
9	130697373	130700763	NM_003863	DPM2
9	130683807	130693076	NM_001135219	PIP5KL1
9	130683807	130689770	NM_173492	PIP5KL1
9	130702860	130712993	NM_203305	FAM102A
9	130702860	130742812	NM_001035254	FAM102A
9	130882971	130890741	NM_198938	PTGES2
9	130860816	130871524	NM_052901	SLC25A25
9	130911731	130915734	NM_005564	LCN2
9	130922538	130926207	NM_024112	C9orf16
9	130823511	130829599	NM_197956	NAIF1
9	130890807	130892913	NR_024425	LOC389791
9	130873449	130881013	NR_033374	LOC100289019
9	130860835	130871524	NM_001006643	SLC25A25
9	130830478	130871524	NM_001006641	SLC25A25
9	130882971	130890467	NM_001256335	PTGES2
9	130882971	130890741	NM_025072	PTGES2
9	130854127	130871524	NM_001006642	SLC25A25
9	131006999	131007109	NR_029619	MIR199B
9	131007225	131007309	NR_036110	MIR3154
9	130965662	131017527	NM_004408	DNM1
9	131038424	131051268	NM_001040011	SWI5
9	130965662	131017527	NM_001005336	DNM1
9	131018107	131038268	NM_004486	GOLGA2
9	131084790	131096351	NM_016035	COQ4
9	131133597	131153015	NM_030914	URM1
9	131154896	131154993	NR_029837	MIR219-2
9	131102838	131123749	NM_005094	SLC27A4
9	131133597	131153015	NM_001135947	URM1
9	131182758	131199630	NM_016174	CERCAM
9	131154899	131154987	NR_039815	MIR2964A
9	131266970	131302156	NM_001499	GLE1
9	131218284	131257119	NM_153432	ODF2
9	131218678	131257119	NM_153440	ODF2
9	131219185	131257119	NM_153437	ODF2
9	131217433	131257119	NM_153436	ODF2
9	131218678	131263571	NM_153433	ODF2
9	131218284	131257119	NM_153439	ODF2
9	131218284	131263571	NM_153435	ODF2
9	131218284	131263571	NM_002540	ODF2
9	131266970	131304580	NM_001003722	GLE1
9	131218284	131263571	NM_001242352	ODF2
9	131218284	131257119	NM_001242354	ODF2
9	131218284	131263571	NM_001242353	ODF2
9	131451508	131458675	NM_003011	SET
9	131452253	131458675	NM_001248001	SET
9	131395939	131419129	NM_052844	WDR34
9	131445933	131458675	NM_001122821	SET
9	131447364	131458675	NM_001248000	SET
9	131580778	131584955	NM_004435	ENDOG
9	131492066	131534198	NM_006336	ZER1
9	131483148	131486408	NM_032799	ZDHHC12
9	131549509	131572711	NM_018201	TBC1D13
9	131581929	131592100	NM_016390	C9orf114
9	131486740	131495522	NR_046240	LOC100506100
9	131684561	131704320	NM_001100877	PHYHD1
9	131707808	131710012	NM_014908	DOLK
9	131683173	131704320	NM_001100876	PHYHD1
9	131644390	131680317	NM_001127245	LRRC8A
9	131644780	131680317	NM_001127244	LRRC8A
9	131644390	131680317	NM_019594	LRRC8A
9	131683173	131704320	NM_174933	PHYHD1
9	131770312	131790579	NM_020145	SH3GLB2
9	131843382	131852717	NM_001135917	DOLPP1
9	131799252	131834351	NM_032809	FAM73B
9	131843382	131852717	NM_020438	DOLPP1
9	131873592	131911225	NM_178000	PPP2R4
9	131873227	131911225	NM_021131	PPP2R4
9	131873592	131911225	NM_178003	PPP2R4
9	131873966	131911225	NM_001193397	PPP2R4
9	131873592	131911225	NM_178001	PPP2R4
9	131937830	131940540	NM_203434	IER5L
9	132083294	132084882	NM_001012715	C9orf106
9	132396882	132404448	NM_001202403	ASB6
9	132396882	132404448	NM_177999	ASB6
9	132388434	132397879	NM_014064	METTL11A
9	132396882	132404448	NM_017873	ASB6
9	132427919	132484951	NM_016307	PRRX2
9	132575220	132586441	NM_000113	TOR1A
9	132589563	132597572	NM_016520	C9orf78
9	132597695	132644107	NM_006676	USP20
9	132597695	132644107	NM_001110303	USP20
9	132565431	132573560	NM_014506	TOR1B
9	132597756	132644107	NM_001008563	USP20
9	132815984	132902448	NM_001136558	GPR107
9	132815984	132902448	NM_020960	GPR107
9	132815984	132902448	NM_001136557	GPR107
9	132934856	132999583	NM_014286	NCS1
9	132962871	132999583	NM_001128826	NCS1
9	133320093	133376661	NM_054012	ASS1
9	133320093	133376661	NM_000050	ASS1
9	133452736	133454881	NR_027440	LOC100272217
9	133454959	133513739	NM_003934	FUBP3
9	133539980	133558384	NM_021619	PRDM12
9	133569157	133580452	NM_014285	EXOSC2
9	133768814	133769225	NM_198180	QRFP
9	133777824	133814455	NM_001145106	FIBCD1
9	133777824	133814239	NM_032843	FIBCD1
9	133710830	133763062	NM_005157	ABL1
9	133971862	133998539	NM_031426	AIF1L
9	133971862	133998539	NR_033701	AIF1L
9	133971862	133998539	NM_001185096	AIF1L
9	133971862	133998539	NM_001185095	AIF1L
9	134165080	134184649	NM_032728	PPAPDC3
9	134133464	134151906	NM_033387	FAM78A
9	134399182	134406662	NM_031432	UCK1
9	134399182	134406662	NM_001135954	UCK1
9	134378288	134399193	NM_001136114	POMT1
9	134378288	134399193	NM_001077366	POMT1
9	134378288	134399193	NM_001077365	POMT1
9	134378288	134399193	NM_001136113	POMT1
9	134378288	134399193	NM_007171	POMT1
9	134361051	134361137	NR_002914	SNORD62A
9	134361051	134361137	NR_003050	SNORD62B
9	134365872	134365958	NR_002914	SNORD62A
9	134365872	134365958	NR_003050	SNORD62B
9	134948737	134955274	NM_001253882	MED27
9	135037333	135118220	NM_032536	NTNG2
9	135136826	135230372	NM_015046	SETX
9	135457992	135465640	NM_020064	BARHL1
9	135545727	135565470	NM_012204	GTF3C4
9	135754289	135765418	NM_018956	C9orf9
9	135854097	135867084	NM_004188	GFI1B
9	135854097	135867084	NM_001135031	GFI1B
9	135973106	135996561	NM_006266	RALGDS
9	135937364	135947248	NM_001807	CEL
9	135957925	135962478	NR_001275	CELP
9	136028339	136039301	NM_021996	GBGT1
9	135973106	136024588	NM_001042368	RALGDS
9	136080665	136084628	NM_014581	OBP2B
9	136130562	136150630	NM_020469	ABO
9	136228339	136242970	NM_033161	SURF4
9	136197551	136203047	NM_006753	SURF6
9	136243283	136271220	NM_153710	C9orf96
9	136207754	136214972	NM_181491	MED22
9	136207754	136214972	NM_133640	MED22
9	136271185	136283164	NM_020385	REXO4
9	136215068	136218280	NM_000972	RPL7A
9	136223420	136228040	NM_017503	SURF2
9	136218665	136223361	NM_003172	SURF1
9	136216250	136216325	NR_002447	SNORD24
9	136216948	136217019	NR_000017	SNORD36B
9	136217310	136217382	NR_002448	SNORD36A
9	136217700	136217767	NR_000016	SNORD36C
9	136443536	136445368	NM_001080515	FAM163B
9	136336215	136344276	NM_001145099	SLC2A6
9	136325086	136335909	NM_017586	CACFD1
9	136336215	136344276	NM_017585	SLC2A6
9	136379707	136390068	NM_001080483	TMEM8C
9	136399974	136440641	NM_014694	ADAMTSL2
9	136325086	136335909	NM_001135775	CACFD1
9	136397285	136440641	NM_001145320	ADAMTSL2
9	136325086	136335909	NM_001242370	CACFD1
9	136325086	136335909	NM_001242369	CACFD1
9	136501484	136524466	NM_000787	DBH
9	136890560	136896719	NR_015427	LINC00094
9	136895445	136933141	NM_007371	BRD3
9	137001209	137025094	NM_017588	WDR5
9	137004913	137025094	NM_052821	WDR5
9	137029561	137029686	NR_023344	RNU6ATAC
9	137271256	137271318	NR_039816	MIR4669
9	137742587	137742653	NR_039696	MIR3689F
9	137742415	137742487	NR_039695	MIR3689E
9	137742122	137742202	NR_039694	MIR3689D2
9	137741454	137741528	NR_039693	MIR3689D1
9	137741143	137741215	NR_039691	MIR3689C
9	137741020	137742490	NR_037460	MIR3689A
9	137741970	137742118	NR_037469	MIR3689B
9	137772657	137779366	NM_015837	FCN2
9	137801430	137809806	NM_002003	FCN1
9	137772657	137779366	NM_004108	FCN2
9	137967102	137989952	NM_006334	OLFM1
9	137967088	138013030	NM_014279	OLFM1
9	138073454	138079152	NR_046107	LOC401557
9	138387025	138391761	NM_001048265	C9orf116
9	138371647	138380739	NM_014811	PPP1R26
9	138392482	138396519	NM_016034	MRPS2
9	138387025	138391761	NM_144654	C9orf116
9	138354564	138364095	NR_038969	LOC100506599
9	138413283	138418386	NM_002297	LCN1
9	138453603	138458622	NM_002571	PAEP
9	138437984	138441815	NM_014582	OBP2A
9	138466770	138478958	NR_034016	LOC100130954
9	138413283	138418386	NM_001252618	LCN1
9	138515501	138531386	NM_182974	GLT6D1
9	138466770	138478958	NR_034017	LOC100130954
9	138413283	138418386	NM_001252617	LCN1
9	138413283	138418386	NM_001252619	LCN1
9	138453603	138458622	NM_001018049	PAEP
9	138585254	138591374	NM_001101677	SOHLH1
9	138585254	138591374	NM_001012415	SOHLH1
9	138555167	138557755	NM_001001676	LCN9
9	138700332	138799005	NM_015447	CAMSAP1
9	138824814	138853226	NM_016172	UBAC1
9	139006426	139010731	NM_152833	C9orf69
9	139006426	139010277	NM_001256526	C9orf69
9	139088095	139095004	NM_014564	LHX3
9	139088095	139096955	NM_178138	LHX3
9	139098181	139137687	NM_181701	QSOX2
9	139256351	139258241	NM_001080849	DNLZ
9	139221931	139254057	NM_001145638	GPSM1
9	139249251	139254057	NM_001200003	GPSM1
9	139247508	139254057	NM_001145639	GPSM1
9	139270028	139292889	NM_003086	SNAPC4
9	139296373	139305054	NM_001039708	SDCCAG3
9	139258407	139268133	NM_052814	CARD9
9	139258407	139268133	NM_052813	CARD9
9	139305115	139318213	NM_015160	PMPCA
9	139296373	139305054	NM_001039707	SDCCAG3
9	139296373	139305054	NM_006643	SDCCAG3
9	139221931	139236288	NM_015597	GPSM1
9	139216997	139221779	NR_026964	DKFZP434A062
9	139440624	139440711	NR_039821	MIR4674
9	139414019	139414078	NR_039820	MIR4673
9	139388895	139440238	NM_017617	NOTCH1
9	139334547	139377507	NM_014866	SEC16A
9	139377946	139380519	NM_152571	C9orf163
9	139567594	139581911	NM_001012727	AGPAT2
9	139565053	139565138	NR_029695	MIR126
9	139567594	139581911	NM_006412	AGPAT2
9	139560223	139567130	NM_201446	EGFL7
9	139557378	139567130	NM_016215	EGFL7
9	139557378	139567130	NR_045110	EGFL7
9	139557378	139567130	NR_045111	EGFL7
9	139553307	139567130	NR_046367	EGFL7
9	139698378	139703300	NR_024580	LOC100131193
9	139640612	139644363	NR_033913	LOC100128593
9	139619045	139622636	NR_024543	SNHG7
9	139619045	139622636	NR_024542	SNHG7
9	139638468	139642980	NM_198946	LCN6
9	139654085	139658965	NM_203347	LCN15
9	139685776	139687769	NM_032928	TMEM141
9	139607023	139619170	NM_152421	FAM69B
9	139690789	139702193	NM_001039374	KIAA1984
9	139648839	139652731	NM_178469	LCN8
9	139619683	139622636	NR_003672	SNHG7
9	139620555	139620689	NR_002975	SNORA43
9	139621198	139621331	NR_002958	SNORA17
9	139632618	139637411	NM_001001712	LCN10
9	139780964	139821067	NM_021138	TRAF2
9	139756570	139760738	NM_003792	EDF1
9	139834884	139839206	NM_018998	FBXW5
9	139846767	139849949	NM_178536	LCN12
9	139757232	139760738	NM_153200	EDF1
9	139746818	139755251	NM_206920	MAMDC4
9	139743255	139745490	NM_014172	PHPT1
9	139725408	139725475	NR_036251	MIR4292
9	139743255	139745490	NM_001135861	PHPT1
9	139781184	139781255	NR_039697	MIR4479
9	139839697	139841426	NM_000606	C8G
9	139738866	139741797	NM_001080482	C9orf172
9	139979397	139981269	NR_027447	LOC100289341
9	139886869	139888428	NM_183241	C9orf142
9	139933908	139940676	NM_015392	NPDC1
9	139921915	139931234	NM_207511	C9orf139
9	139877444	139880210	NM_207510	LCNL1
9	139956578	139965028	NM_178448	SAPCD2
9	139924625	139927292	NM_004479	FUT7
9	139901685	139922740	NM_001606	ABCA2
9	139942550	139948503	NM_001246	ENTPD2
9	139871955	139876194	NM_000954	PTGDS
9	139942550	139948503	NM_203468	ENTPD2
9	139901685	139923374	NM_212533	ABCA2
9	139971952	139978990	NM_207309	UAP1L1
9	139889059	139891024	NM_004669	CLIC3
9	140069235	140083057	NM_013366	ANAPC2
9	140004991	140009195	NM_013379	DPP7
9	140033608	140063214	NM_001185090	GRIN1
9	140033608	140063214	NM_007327	GRIN1
9	140114698	140115775	NM_031297	RNF208
9	140033608	140063214	NM_001185091	GRIN1
9	140100118	140113813	NM_001144028	NDOR1
9	140100118	140113813	NM_001144027	NDOR1
9	140033608	140063214	NM_000832	GRIN1
9	140033608	140063214	NM_021569	GRIN1
9	140098534	140100090	NM_053045	TMEM203
9	140086068	140095163	NM_001128228	TPRN
9	140083053	140084822	NM_003731	SSNA1
9	140100118	140113813	NM_014434	NDOR1
9	140100118	140113813	NM_001144026	NDOR1
9	140063637	140063722	NR_037416	MIR3621
9	140063211	140064491	NM_001013653	LRRC26
9	140125384	140131006	NM_080877	SLC34A3
9	140135710	140138159	NM_006088	TUBB4B
9	140122017	140124090	NM_001190228	RNF224
9	140125208	140131006	NM_001177317	SLC34A3
9	140125208	140131006	NM_001177316	SLC34A3
9	140172279	140177093	NM_017723	C9orf167
9	140149758	140168000	NM_015456	COBRA1
9	140194082	140196703	NM_001004354	NRARP
9	140119643	140120763	NM_199001	C9orf169
9	140144670	140147949	NR_038389	LOC100129722
9	140138036	140142222	NM_001001710	FAM166A
9	140145712	140147935	NM_001004353	C9orf173
9	140145712	140147935	NM_001256699	C9orf173
9	140145712	140147935	NM_001256700	C9orf173
9	140145712	140147935	NM_001256701	C9orf173
9	140145712	140147935	NR_046339	C9orf173
9	140145712	140147935	NR_046340	C9orf173
9	140342022	140353786	NM_001130970	NELF
9	140342022	140353786	NM_001178064	NELF
9	140342022	140353786	NM_001130971	NELF
9	140328815	140335901	NM_198585	ENTPD8
9	140317846	140328858	NM_006647	NOXA1
9	140342022	140353786	NM_001130969	NELF
9	140317846	140328858	NM_001256068	NOXA1
9	140328815	140335901	NM_001033113	ENTPD8
9	140342022	140353786	NM_015537	NELF
9	140317846	140328858	NM_001256067	NOXA1
9	140476530	140484937	NM_138462	ZMYND19
9	140446308	140447007	NM_032477	MRPL41
9	140449360	140473387	NM_138778	WDR85
9	140509783	140513308	NM_032937	C9orf37
9	140657473	140659224	NR_024341	FLJ40292
9	140732870	140732968	NR_030333	MIR602
9	141106636	141134172	NM_001145249	FAM157B
9	141044564	141071885	NR_027156	TUBBP5
X	16737706	16780807	NM_032796	SYAP1
X	16737706	16780807	NR_033181	SYAP1
X	100663120	100669128	NM_019597	HNRNPH2
X	100645877	100669128	NM_001199974	RPL36A-HNRNPH2
X	100645877	100669128	NM_001199973	RPL36A-HNRNPH2
X	100663120	100669128	NM_001032393	HNRNPH2
X	9431334	9687780	NM_001139467	TBL1X
X	10413349	10544957	NM_001193277	MID1
X	11155662	11683821	NM_013427	ARHGAP6
X	9431334	9687780	NM_001139466	TBL1X
X	13587693	13651694	NM_015507	EGFL6
X	14547419	14749933	NM_001171942	GLRA2
X	10473380	10535643	NM_001193281	MID1
X	10437304	10535643	NM_001193280	MID1
X	10437304	10535643	NM_001193279	MID1
X	14547419	14749933	NM_001118886	GLRA2
X	10413349	10588674	NM_033289	MID1
X	10413349	10851809	NM_033290	MID1
X	14547419	14749933	NM_002063	GLRA2
X	11161516	11683821	NM_006125	ARHGAP6
X	10413349	10588674	NM_000381	MID1
X	10437304	10535643	NM_001193278	MID1
X	13587693	13651694	NM_001167890	EGFL6
X	10413349	10645779	NM_001098624	MID1
X	9433200	9687780	NM_005647	TBL1X
X	12156584	12742642	NM_014728	FRMPD4
X	9431334	9687780	NM_001139468	TBL1X
X	14547419	14749933	NM_001118885	GLRA2
X	17818168	17879457	NM_021785	RAI2
X	17818168	17878947	NR_033349	RAI2
X	17818168	17878947	NR_033348	RAI2
X	17818168	17879457	NM_001172743	RAI2
X	17818168	17879457	NM_001172739	RAI2
X	17818168	17879457	NM_001172732	RAI2
X	31137344	32173586	NM_004020	DMD
X	28605680	29974017	NM_014271	IL1RAPL1
X	31137344	32173586	NM_004023	DMD
X	31137344	33229673	NM_004006	DMD
X	31137344	33146544	NM_004010	DMD
X	31137344	33146545	NM_004009	DMD
X	31137344	32173586	NM_004022	DMD
X	31137344	32430371	NM_004011	DMD
X	31137344	31526415	NM_004014	DMD
X	31137344	32173586	NM_004013	DMD
X	31137344	32430371	NM_004012	DMD
X	31137344	33038317	NM_004007	DMD
X	31137344	32173586	NM_004021	DMD
X	31137344	33357726	NM_000109	DMD
X	49197606	49294588	NM_012196	GAGE8
X	49216658	49304144	NM_012196	GAGE8
X	49216647	49294598	NM_001472	GAGE2C
X	49197581	49313700	NM_001127212	GAGE2A
X	49207134	49304144	NM_001127212	GAGE2A
X	49188103	49313700	NM_012196	GAGE8
X	49216658	49304144	NM_001127200	GAGE2E
X	49216633	49294588	NM_001127212	GAGE2A
X	44007127	44202923	NM_025184	EFHC2
X	62854847	62975031	NM_001173480	ARHGEF9
X	62854847	63005426	NM_001173479	ARHGEF9
X	62854847	62975031	NM_015185	ARHGEF9
X	68835910	69259321	NM_001399	EDA
X	71130937	71363424	NM_001013627	NHSL2
X	73247970	73513409	NR_028379	FTX
X	68835910	69259321	NM_001005609	EDA
X	68835910	69259321	NM_001005612	EDA
X	79675945	79700810	NM_152630	FAM46D
X	79591002	79700810	NM_001170574	FAM46D
X	91090459	91878228	NM_001168361	PCDH11X
X	91090459	91878228	NM_001168360	PCDH11X
X	91089658	91878228	NM_032969	PCDH11X
X	91089658	91878228	NM_032968	PCDH11X
X	85517970	86087605	NM_001139515	DACH2
X	85403454	86087605	NM_001139514	DACH2
X	91090459	91878228	NM_001168363	PCDH11X
X	85403454	86087605	NM_053281	DACH2
X	91090459	91878228	NM_001168362	PCDH11X
X	99546641	99665271	NM_001105243	PCDH19
X	95939661	96724837	NM_007309	DIAPH2
X	99546641	99665271	NM_020766	PCDH19
X	95939661	96855597	NM_006729	DIAPH2
X	99546641	99665271	NM_001184880	PCDH19
X	102754680	102774417	NM_080879	RAB40A
X	103810995	105011822	NM_017416	IL1RAPL2
X	105855159	105922673	NM_018015	CXorf57
X	105855159	105922673	NM_001184782	CXorf57
X	111017541	111326004	NM_012471	TRPC5
X	123509755	124097666	NM_001163279	ODZ1
X	123509755	124097666	NM_014253	ODZ1
X	123509755	124097666	NM_001163278	ODZ1
X	129757356	130037208	NM_006375	ENOX2
X	129757356	130037208	NM_182314	ENOX2
X	128937263	128977910	NM_016032	ZDHHC9
X	128937263	128977561	NM_001008222	ZDHHC9
X	135229558	135293518	NM_001159703	FHL1
X	135229558	135293518	NM_001159702	FHL1
X	135229558	135293518	NM_001449	FHL1
X	135251795	135293518	NM_001167819	FHL1
X	135230736	135293518	NM_001159700	FHL1
X	135228860	135293518	NR_027621	FHL1
X	135251454	135293518	NM_001159704	FHL1
X	147800614	148082193	NM_001170628	AFF2
X	147582138	148082193	NM_002025	AFF2
X	149934808	150067289	NM_001242614	CD99L2
X	149934808	150067289	NM_031462	CD99L2
X	149934808	150067289	NM_134446	CD99L2
X	149934808	150067289	NM_134445	CD99L2
